delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Polygon.started,Polygon_2.started,key_resp.started,Polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,314,2,26,space,0.31971439998596907,None,100,1,[2.28486829996109],[2.2848781999200583],26,2,314,3,1389.6355763000902,,1389.620287100086,1389.6355763000902,1390.6351920000743,1390.6351920000743,1390.6351920000743,1390.9693877000827,space,0.31971439998596907,None,1390.9703550999984,0.09940589999314398,0.39924179995432496,1391.3865169000346,1391.3871210999787,1391.401527900016,1391.401527900016,1391.401527900016,1393.6867244000314,100,1,[2.28486829996109],[2.2848781999200583],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,315,3,26,space,0.04847969999536872,None,43 ,1,[1.2398319999920204],[1.2398501000134274],26,3,315,11,1393.701912800083,,1393.68701340002,1393.701912800083,1394.701819500071,1394.701819500071,1394.701819500071,1394.752404400031,space,0.04847969999536872,None,1394.7532307000365,0.6995270000770688,0.9994663000106812,1395.7642368000234,1395.7648559000809,1395.7792351000244,1395.7792351000244,1395.7792351000244,1397.0195389,43 ,1,[1.2398319999920204],[1.2398501000134274],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,316,4,26,space,0.21785929996985942,None,32 ,1,[0.9248221999732777],[0.9248356999596581],26,4,316,9,1397.035154900048,,1397.0199383000145,1397.035154900048,1398.0350626000436,1398.0350626000436,1398.0350626000436,1398.269155499991,space,0.21785929996985942,None,1398.2706178000662,0.09934179997071624,0.3991517999675125,1398.6845522000222,1398.6850373999914,1398.6954234000295,1398.6954234000295,1398.6954234000295,1399.6206081000855,32 ,1,[0.9248221999732777],[0.9248356999596581],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,317,5,26,space,0.3383685000007972,None,21,1,[1.0936518999515101],[1.093665499938652],26,5,317,2,1399.6349945000838,,1399.6208893000148,1399.6349945000838,1400.6351375000086,1400.6351375000086,1400.6351375000086,1400.9859434000682,space,0.3383685000007972,None,1400.9869875999866,0.7157021999591962,1.0156455000396818,1402.0155970000196,1402.0171174000716,1402.0251455000835,1402.0251455000835,1402.0251455000835,1403.119191500009,21,1,[1.0936518999515101],[1.093665499938652],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,318,6,26,space,0.3084245999343693,None,123,1,[1.9922649000072852],[1.9922771999845281],26,6,318,6,1403.1350618000142,,1403.1195213000756,1403.1350618000142,1404.1346309999935,1404.1346309999935,1404.1346309999935,1404.4522509999806,space,0.3084245999343693,None,1404.45302980009,0.09925620001740754,0.39928340003825724,1404.8660232999828,1404.8665664000437,1404.8767386000836,1404.8767386000836,1404.8767386000836,1406.8694191999966,123,1,[1.9922649000072852],[1.9922771999845281],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,319,7,26,space,0.2926334999501705,None,345,1,[0.9314999000634998],[0.9315247000195086],26,7,319,0,1406.8849597000517,,1406.8697561000008,1406.8849597000517,1407.884941300028,1407.884941300028,1407.884941300028,1408.1856989000225,space,0.2926334999501705,None,1408.1871503000148,0.09902900003362447,0.39914840005803853,1408.5946090000216,1408.5951351000695,1408.604079700075,1408.604079700075,1408.604079700075,1409.5359892999986,345,1,[0.9314999000634998],[0.9315247000195086],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,320,8,26,space,0.20178360003046691,None,898,1,[1.5511159000452608],[1.5511353000765666],26,8,320,8,1409.5512478000019,,1409.5362382000312,1409.5512478000019,1410.5513955000788,1410.5513955000788,1410.5513955000788,1410.7688312000828,space,0.20178360003046691,None,1410.7702920000302,0.6992130000144243,0.9990545000182465,1411.784454000066,1411.785273400019,1411.801194400061,1411.801194400061,1411.801194400061,1413.3528454999905,898,1,[1.5511159000452608],[1.5511353000765666],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,321,9,26,space,0.40735819994006306,None,500,1,[1.7444934999803081],[1.744513800018467],26,9,321,4,1413.3679191999836,,1413.353401600034,1413.3679191999836,1414.3679437000537,1414.3679437000537,1414.3679437000537,1414.7850180000532,space,0.40735819994006306,None,1414.7858985000057,0.39965259993914515,0.6996206999756396,1415.4993467000313,1415.4998735000845,1415.5097829999868,1415.5097829999868,1415.5097829999868,1417.2547950000735,500,1,[1.7444934999803081],[1.744513800018467],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,322,10,26,space,0.2350202000234276,None,600,1,[2.228155800024979],[2.2281723000342026],26,10,322,10,1417.267706500017,,1417.2552306000143,1417.267706500017,1418.2676667000633,1418.2676667000633,1418.2676667000633,1418.5183579000877,space,0.2350202000234276,None,1418.519140199991,0.39934420003555715,0.6992457000305876,1419.2279120000312,1419.2285254000453,1419.240406200057,1419.240406200057,1419.240406200057,1421.4697888999945,600,1,[2.228155800024979],[2.2281723000342026],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,323,11,26,space,0.21164589992258698,None,123,1,[1.905076300026849],[1.9050845000892878],26,11,323,1,1421.4848158999812,,1421.4703638000647,1421.4848158999812,1422.4843126999913,1422.4843126999913,1422.4843126999913,1422.7016311000334,space,0.21164589992258698,None,1422.70234660001,0.39947549998760223,0.6992599000222981,1423.4145597000606,1423.4153893000912,1423.4300749000395,1423.4300749000395,1423.4300749000395,1425.335432699998,123,1,[1.905076300026849],[1.9050845000892878],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,324,0,27,space,0.0015903000021353364,None,400,1,[1.09099439997226],[1.0910080999601632],27,0,324,9,1425.351032900042,,1425.3356440999778,1425.351032900042,1426.3510566999903,1426.3510566999903,1426.3510566999903,1426.3684354000725,space,0.0015903000021353364,None,1426.3698397000553,0.0992004000581801,0.39929099997971207,1426.7791796000674,1426.7797589000547,1426.7939777000574,1426.7939777000574,1426.7939777000574,1427.8853414000478,400,1,[1.09099439997226],[1.0910080999601632],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,325,1,27,space,0.1670177000341937,None,500,1,[0.7593878000043333],[0.759402499999851],27,1,325,10,1427.9007641000208,,1427.8855983000249,1427.9007641000208,1428.9009694000706,1428.9009694000706,1428.9009694000706,1429.0849732999923,space,0.1670177000341937,None,1429.0863697000314,0.39928020001389086,0.6991824000142515,1429.7951591000892,1429.7957427999936,1429.809939900064,1429.809939900064,1429.809939900064,1430.5697134999791,500,1,[0.7593878000043333],[0.759402499999851],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,326,2,27,space,0.21590159996412694,None,600,1,[0.8355342999566346],[0.835543500026688],27,2,326,0,1430.58476290002,,1430.5701636000304,1430.58476290002,1431.5844841999933,1431.5844841999933,1431.5844841999933,1431.802136400016,space,0.21590159996412694,None,1431.8030481000897,0.11537260003387928,0.4152027000673115,1432.2346448000753,1432.2352772000013,1432.2488301000558,1432.2488301000558,1432.2488301000558,1433.0846620000666,600,1,[0.8355342999566346],[0.835543500026688],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,327,3,27,space,0.2127332000527531,None,700,1,[0.9846818000078201],[0.9846930999774486],27,3,327,7,1433.1006414000876,,1433.0849017000291,1433.1006414000876,1434.0841760000912,1434.0841760000912,1434.1007876000367,1434.3013642000733,space,0.2127332000527531,None,1434.302304300014,0.3995252000167966,0.6995170000009239,1435.0179955000058,1435.0187198000494,1435.033928400022,1435.033928400022,1435.033928400022,1436.0190272000618,700,1,[0.9846818000078201],[0.9846930999774486],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,328,4,27,space,0.13467089994810522,None,120,1,[2.877794299973175],[2.877807299955748],27,4,328,2,1436.0340475999983,,1436.0193780000554,1436.0340475999983,1437.0339221000904,1437.0339221000904,1437.0339221000904,1437.1845140000805,space,0.13467089994810522,None,1437.1852748000529,0.699551000026986,0.9994172999868169,1438.1961690000026,1438.1969591000816,1438.2071065000491,1438.2071065000491,1438.2071065000491,1441.0853685000911,120,1,[2.877794299973175],[2.877807299955748],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,329,5,27,space,0.2764529000269249,None,400,1,[0.7615221000742167],[0.7615296000149101],27,5,329,4,1441.1005328000756,,1441.0857255000155,1441.1005328000756,1442.1006394000724,1442.1006394000724,1442.1006394000724,1442.3843698999844,space,0.2764529000269249,None,1442.3851278000511,0.3995733999181539,0.6993885999545455,1443.0954065000406,1443.0958735999884,1443.1059150000801,1443.1059150000801,1443.1059150000801,1443.8676615000004,400,1,[0.7615221000742167],[0.7615296000149101],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,330,6,27,space,0.2345123999984935,None,100,1,[5.074936200049706],[5.074955700081773],27,6,330,6,1443.8839597000042,,1443.867850300041,1443.8839597000042,1444.8672004999826,1444.8672004999826,1444.8839884999907,1445.1179384000134,space,0.2345123999984935,None,1445.1193021000363,0.11596269998699427,0.4159466000273824,1445.5471421000548,1445.5477693000576,1445.5599242000608,1445.5599242000608,1445.5599242000608,1450.6354049000656,100,1,[5.074936200049706],[5.074955700081773],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,331,7,27,space,0.2498304999899119,None,700,1,[1.1573353999992833],[1.1573520000092685],27,7,331,5,1450.65005200007,,1450.6358416000148,1450.65005200007,1451.6500281000044,1451.6500281000044,1451.6500281000044,1451.900955200079,space,0.2498304999899119,None,1451.9019382999977,0.6993985999142751,0.9993261999916285,1452.9143058999907,1452.9149493000004,1452.92817259999,1452.92817259999,1452.92817259999,1454.0859528,700,1,[1.1573353999992833],[1.1573520000092685],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,332,8,27,space,0.22062039992306381,None,700,1,[1.7184252999722958],[1.7184446000028402],27,8,332,1,1454.0999783000443,,1454.0863004000857,1454.0999783000443,1455.1001888000173,1455.1001888000173,1455.1001888000173,1455.3345571000827,space,0.22062039992306381,None,1455.3352475999855,0.4160165999783203,0.71543159999419,1456.0659011000535,1456.0665282000555,1456.0823222000618,1456.0823222000618,1456.0823222000618,1457.80131790007,700,1,[1.7184252999722958],[1.7184446000028402],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,333,9,27,space,0.2400655000237748,None,800 ,1,[2.837645500083454],[2.8376551000401378],27,9,333,11,1457.816533699981,,1457.8017682000063,1457.816533699981,1458.816767500015,1458.816767500015,1458.816767500015,1459.0676129000494,space,0.2400655000237748,None,1459.0688310000114,0.7157990999985486,1.0157757999841124,1460.0985138000688,1460.0991144999862,1460.1125896000303,1460.1125896000303,1460.1125896000303,1462.9506312999874,800 ,1,[2.837645500083454],[2.8376551000401378],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,334,10,27,space,4.655696000088938,None,124 ,1,[2.032859700033441],[2.0328723000129685],27,10,334,3,1462.9665448000887,,1462.9508853000589,1462.9665448000887,1463.9500768000726,1463.9500768000726,1463.9666364000877,1468.617030500085,space,4.655696000088938,None,1468.6176639000187,0.09928529988974333,0.3992127999663353,1469.0265797000611,1469.026993800071,1469.0345513999928,1469.0345513999928,1469.0345513999928,1471.0678254000377,124 ,1,[2.032859700033441],[2.0328723000129685],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,335,11,27,space,0.09546550002414733,None,760,1,[1.0570702999830246],[1.0570841999724507],27,11,335,8,1471.0828459000913,,1471.0681373000843,1471.0828459000913,1472.0828685000306,1472.0828685000306,1472.0828685000306,1472.1834563000593,space,0.09546550002414733,None,1472.1841105000349,0.6994065999751911,0.9994728999445215,1473.1995755999815,1473.2000338999787,1473.210202199989,1473.210202199989,1473.210202199989,1474.267699600081,760,1,[1.0570702999830246],[1.0570841999724507],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,336,0,28,space,0.24971749994438142,None,450,1,[0.8454572999617085],[0.8454709999496117],28,0,336,2,1474.2828993999865,,1474.2680198000744,1474.2828993999865,1475.2829145999858,1475.2829145999858,1475.2829145999858,1475.53341620008,space,0.24971749994438142,None,1475.5342171000084,0.6993747999658808,0.9994016999844462,1476.545276900055,1476.545743099996,1476.5554081000155,1476.5554081000155,1476.5554081000155,1477.4012468000874,450,1,[0.8454572999617085],[0.8454709999496117],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,337,1,28,space,0.23601410002447665,None,134,1,[1.5633256000000983],[1.5633418000070378],28,1,337,7,1477.4161258999957,,1477.4016402000561,1477.4161258999957,1478.4161595000187,1478.4161595000187,1478.4161595000187,1478.6668165000156,space,0.23601410002447665,None,1478.6676267000148,0.3993613999336958,0.6991697999183089,1479.3771848999895,1479.3776951000327,1479.386646100087,1479.386646100087,1479.386646100087,1480.9503671000712,134,1,[1.5633256000000983],[1.5633418000070378],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,338,2,28,space,0.21688999992329627,None,400,1,[1.5908784000203013],[1.5908946000272408],28,2,338,3,1480.9660254999762,,1480.950666800025,1480.9660254999762,1481.949602000066,1481.949602000066,1481.966126000043,1482.1834998000413,space,0.21688999992329627,None,1482.1846154000377,0.09931279998272657,0.3990847000386566,1482.5969496000325,1482.5975176000502,1482.609790800023,1482.609790800023,1482.609790800023,1484.2010961000342,400,1,[1.5908784000203013],[1.5908946000272408],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,339,3,28,space,0.35863679996691644,None,500,1,[0.6406580000184476],[0.6406763999257237],28,3,339,0,1484.2159251000267,,1484.2014954000479,1484.2159251000267,1485.2159444000572,1485.2159444000572,1485.2159444000572,1485.583270800067,space,0.35863679996691644,None,1485.5843638000078,0.09938879997935146,0.3994109999621287,1485.9988251000177,1485.9995541999815,1486.0096181000117,1486.0096181000117,1486.0096181000117,1486.6508015000727,500,1,[0.6406580000184476],[0.6406763999257237],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,340,4,28,space,0.24720650003291667,None,600,1,[2.302136799902655],[2.3021439999574795],28,4,340,5,1486.666726000025,,1486.651270500035,1486.666726000025,1487.6659465000266,1487.6659465000266,1487.6659465000266,1487.9166126999771,space,0.24720650003291667,None,1487.9178587000351,0.6993495000060648,0.9992410000413656,1488.9285302000353,1488.9292940000305,1488.94763290009,1488.94763290009,1488.94763290009,1491.2500493000261,600,1,[2.302136799902655],[2.3021439999574795],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,341,5,28,space,0.24521149997599423,None,100,1,[1.1895318999886513],[1.1895438000792637],28,5,341,6,1491.265954200062,,1491.2502486000303,1491.265954200062,1492.2493678000756,1492.2493678000756,1492.2658957000822,1492.4996091000503,space,0.24521149997599423,None,1492.500581900007,0.09944949997588992,0.3995823999866843,1492.9188401000574,1492.919319299981,1492.9288918999955,1492.9288918999955,1492.9288918999955,1494.1188397000078,100,1,[1.1895318999886513],[1.1895438000792637],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,342,6,28,space,0.17254270007833838,None,200 ,1,[1.7294810999883339],[1.729488700046204],28,6,342,8,1494.133061200031,,1494.119035199983,1494.133061200031,1495.1324006000068,1495.1324006000068,1495.1324006000068,1495.3165772000793,space,0.17254270007833838,None,1495.3180675000185,0.6992404999909922,0.9990284000523388,1496.3253115999978,1496.325872000074,1496.3370471000671,1496.3370471000671,1496.3370471000671,1498.0667799999937,200 ,1,[1.7294810999883339],[1.729488700046204],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,343,7,28,space,0.09808290004730225,None,100,1,[3.4419152999762446],[3.4419291000813246],28,7,343,9,1498.082342299982,,1498.0669811000116,1498.082342299982,1499.0823783000233,1499.0823783000233,1499.0823783000233,1499.182914200006,space,0.09808290004730225,None,1499.184221200063,0.09944280004128814,0.39934480004012585,1499.5953737000236,1499.5959624000825,1499.608030000003,1499.608030000003,1499.608030000003,1503.0510682000313,100,1,[3.4419152999762446],[3.4419291000813246],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,344,8,28,space,0.22950110002420843,None,100,1,[1.1994516999693587],[1.1994660999625921],28,8,344,10,1503.0660924999975,,1503.051462500007,1503.0660924999975,1504.0654332999839,1504.0654332999839,1504.0654332999839,1504.2995009000879,space,0.22950110002420843,None,1504.3005533000687,0.3992268000729382,0.6994227000977844,1505.017397699994,1505.018169600051,1505.0337488000514,1505.0337488000514,1505.0337488000514,1506.2337719000643,100,1,[1.1994516999693587],[1.1994660999625921],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,345,9,28,space,0.2274324999889359,None,400,1,[0.9110194999957457],[0.9110308999661356],28,9,345,11,1506.248583000037,,1506.2341534000589,1506.248583000037,1507.2487311000004,1507.2487311000004,1507.2487311000004,1507.4829532000003,space,0.2274324999889359,None,1507.4840887000319,0.6990366000682116,0.9990058999974281,1508.4959201000165,1508.4963942000177,1508.5059326000046,1508.5059326000046,1508.5059326000046,1509.417398700025,400,1,[0.9110194999957457],[0.9110308999661356],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,346,10,28,space,0.08397429995238781,None,500,1,[0.6868864999851212],[0.6868991999654099],28,10,346,1,1509.4319010999752,,1509.4177645000163,1509.4319010999752,1510.4319293000735,1510.4319293000735,1510.4319293000735,1510.5321457000682,space,0.08397429995238781,None,1510.532892200048,0.39979059994220734,0.6996193999657407,1511.2475502000889,1511.2481554000406,1511.262139700004,1511.262139700004,1511.262139700004,1511.9494207000826,500,1,[0.6868864999851212],[0.6868991999654099],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,347,11,28,space,0.3380804000189528,None,600,1,[0.8064176999032497],[0.8064336999086663],28,11,347,4,1511.9649296000134,,1511.949713399983,1511.9649296000134,1512.9652828000253,1512.9652828000253,1512.9652828000253,1513.3157033000607,space,0.3380804000189528,None,1513.3166907000123,0.3992945000063628,0.6993527000304312,1514.02838360006,1514.0290507000173,1514.0431392000755,1514.0431392000755,1514.0431392000755,1514.8500222000293,600,1,[0.8064176999032497],[0.8064336999086663],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,348,0,29,space,0.21514780004508793,None,100,1,[0.7883416999829933],[0.7883541999617592],29,0,348,10,1514.864937699982,,1514.850374200032,1514.864937699982,1515.8651317000622,1515.8651317000622,1515.8651317000622,1516.0826144000748,space,0.21514780004508793,None,1516.0839885000605,0.3991012000478804,0.6991960000013933,1516.797880200087,1516.7985378000885,1516.8115156000713,1516.8115156000713,1516.8115156000713,1517.600206000032,100,1,[0.7883416999829933],[0.7883541999617592],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,349,1,29,space,0.10568749997764826,None,10,1,[0.7692190000088885],[0.7692301999777555],29,1,349,6,1517.615009900066,,1517.6005503999768,1517.615009900066,1518.6150632000063,1518.6150632000063,1518.6150632000063,1518.7326551000588,space,0.10568749997764826,None,1518.734230900067,0.11578420002479106,0.41573579993564636,1519.1661471000407,1519.1667300000554,1519.1805113999872,1519.1805113999872,1519.1805113999872,1519.9500631000847,10,1,[0.7692190000088885],[0.7692301999777555],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,350,2,29,space,0.8608014000346884,None,10,1,[0.7696731999749318],[0.7696894999826327],29,2,350,0,1519.9656982000452,,1519.95032370009,1519.9656982000452,1520.9651769000338,1520.9651769000338,1520.9651769000338,1521.8323727999814,space,0.8608014000346884,None,1521.8336316000205,0.09939849993679672,0.3992494000121951,1522.2490381000098,1522.249678799999,1522.2631002999842,1522.2631002999842,1522.2631002999842,1523.0334541000193,10,1,[0.7696731999749318],[0.7696894999826327],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,351,3,29,space,0.17915049998555332,None,34,1,[0.771319100051187],[0.7713335000444204],29,3,351,7,1523.0488462999929,,1523.03390150005,1523.0488462999929,1524.048099800013,1524.048099800013,1524.048099800013,1524.2322014999809,space,0.17915049998555332,None,1524.233763199998,0.39928460004739463,0.699362299987115,1524.9463602000615,1524.9470184000675,1524.9607119000284,1524.9607119000284,1524.9607119000284,1525.7324473999906,34,1,[0.771319100051187],[0.7713335000444204],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,352,4,29,space,0.28224450000561774,None,60,1,[0.6054556999588385],[0.6054705999558792],29,4,352,5,1525.7485068000387,,1525.7328574000858,1525.7485068000387,1526.7317522000521,1526.7317522000521,1526.7482618000358,1527.015786300064,space,0.28224450000561774,None,1527.0169430000242,0.6991318999789655,0.9993199999444187,1528.0264582000673,1528.0272829000605,1528.0442848000675,1528.0442848000675,1528.0442848000675,1528.6502274000086,60,1,[0.6054556999588385],[0.6054705999558792],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,353,5,29,space,0.26414199999999255,None,560,1,[0.8723072001012042],[0.8723195000784472],29,5,353,1,1528.6648955000564,,1528.6505893000867,1528.6648955000564,1529.6650825000834,1529.6650825000834,1529.6650825000834,1529.931936500012,space,0.26414199999999255,None,1529.9325996000553,0.3995040999725461,0.699454199988395,1530.6481840000488,1530.6487270999933,1530.6606422000332,1530.6606422000332,1530.6606422000332,1531.5333244000794,560,1,[0.8723072001012042],[0.8723195000784472],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,354,6,29,space,0.022628300008364022,None,100,1,[1.0922586000524461],[1.0922716000350192],29,6,354,11,1531.5481273999903,,1531.533594300039,1531.5481273999903,1532.5481571999844,1532.5481571999844,1532.5481571999844,1532.5821350000333,space,0.022628300008364022,None,1532.5831817000872,0.6992410999955609,0.9990686000091955,1533.594834699994,1533.5970347999828,1533.6061118000653,1533.6061118000653,1533.6061118000653,1534.6987348999828,100,1,[1.0922586000524461],[1.0922716000350192],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,355,7,29,space,0.2835496999323368,None,400,1,[0.991946299909614],[0.9919546999735758],29,7,355,8,1534.71455480007,,1534.6990573999938,1534.71455480007,1535.7146807999816,1535.7146807999816,1535.7146807999816,1536.0153410000494,space,0.2835496999323368,None,1536.0160964999814,0.6991201000055298,0.9992723000468686,1537.0260035999818,1537.02668920008,1537.0405479000183,1537.0405479000183,1537.0405479000183,1538.0327672000276,400,1,[0.991946299909614],[0.9919546999735758],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,356,8,29,space,0.6179758999496698,None,500,1,[0.9885664000175893],[0.9885782999917865],29,8,356,9,1538.0481654000469,,1538.0329837000463,1538.0481654000469,1539.047773700091,1539.047773700091,1539.047773700091,1539.6814836000558,space,0.6179758999496698,None,1539.682182700024,0.09979720006231219,0.3995213999878615,1540.099546100013,1540.1000358000165,1540.1101113000186,1540.1101113000186,1540.1101113000186,1541.0990423000185,500,1,[0.9885664000175893],[0.9885782999917865],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,357,9,29,space,0.26186999992933124,None,100,1,[1.1565346999559551],[1.1565613000420853],29,9,357,3,1541.1148052000208,,1541.0993443999905,1541.1148052000208,1542.1143252000911,1542.1143252000911,1542.1143252000911,1542.3814918000717,space,0.26186999992933124,None,1542.3822048000293,0.09953819995280355,0.39962409995496273,1542.7983457000228,1542.798783599981,1542.80882809998,1542.80882809998,1542.80882809998,1543.9658108000876,100,1,[1.1565346999559551],[1.1565613000420853],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
