7.6530 	EXP 	Device response: <KeyPress from None: t=7.518649999983609, value=s, duration=0.13068099995143712>
7.6852 	EXP 	Device response: <KeyPress from None: t=7.579265999956988, value=h, duration=0.08945069997571409>
7.7521 	DATA 	Keypress: o
7.7585 	EXP 	Device response: <KeyPress from None: t=7.745250299922191, value=o, duration=None>
7.8226 	DATA 	Keypress: e
7.8358 	EXP 	Device response: <KeyPress from None: t=7.822192499996163, value=e, duration=None>
7.8685 	EXP 	Device response: <KeyPress from None: t=7.745250299922191, value=o, duration=0.10958020004909486>
7.9182 	EXP 	Device response: <KeyPress from None: t=7.822192499996163, value=e, duration=0.08129300002474338>
7.9857 	DATA 	Keypress: s
7.9875 	EXP 	Device response: <KeyPress from None: t=7.976613599923439, value=s, duration=None>
8.0686 	EXP 	Device response: <KeyPress from None: t=7.976613599923439, value=s, duration=0.08885340008419007>
8.4031 	DATA 	Mouse: Left button down, pos=(636,242)
8.5018 	DATA 	Mouse:  Left button up, pos=(636,242)
9.4213 	DATA 	Keypress: capslock
9.4347 	EXP 	Device response: <KeyPress from None: t=9.420114999986254, value=capslock, duration=None>
9.5369 	EXP 	Device response: <KeyPress from None: t=9.420114999986254, value=capslock, duration=0.10767009994015098>
10.6187 	DATA 	Mouse: Left button down, pos=(826,222)
10.6193 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'test_word': 'P_li_e', 'Reference': 'Police', 'old_new': 'old', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
10.6344 	EXP 	TestText: autoDraw = False
10.6344 	EXP 	textbox: autoDraw = False
10.6344 	EXP 	submit_text: autoDraw = False
10.6344 	EXP 	TestText: height = np.float64(0.05)
10.6344 	EXP 	TestText: height = np.float64(0.05)
10.6344 	EXP 	TestText: height = np.float64(0.05)
10.6344 	EXP 	TestText: text = 'P_li_e'
10.6344 	EXP 	TestText: autoDraw = True
10.6344 	EXP 	textbox: autoDraw = True
10.6344 	EXP 	submit_text: autoDraw = True
10.7365 	DATA 	Mouse:  Left button up, pos=(826,222)
12.7854 	DATA 	Keypress: p
12.7877 	EXP 	Device response: <KeyPress from None: t=12.78451969998423, value=p, duration=None>
12.9055 	EXP 	Device response: <KeyPress from None: t=12.78451969998423, value=p, duration=0.11415439995471388>
12.9855 	DATA 	Keypress: o
12.9930 	EXP 	Device response: <KeyPress from None: t=12.974801399977878, value=o, duration=None>
13.0530 	EXP 	Device response: <KeyPress from None: t=12.974801399977878, value=o, duration=0.07583260000683367>
13.1523 	DATA 	Keypress: l
13.1593 	EXP 	Device response: <KeyPress from None: t=13.146907899994403, value=l, duration=None>
13.2189 	EXP 	Device response: <KeyPress from None: t=13.146907899994403, value=l, duration=0.060688599944114685>
13.3027 	DATA 	Keypress: i
13.3098 	EXP 	Device response: <KeyPress from None: t=13.292156099923886, value=i, duration=None>
13.3352 	DATA 	Keypress: c
13.3438 	EXP 	Device response: <KeyPress from None: t=13.333972799940966, value=c, duration=None>
13.3866 	EXP 	Device response: <KeyPress from None: t=13.292156099923886, value=i, duration=0.08557500003371388>
13.4029 	EXP 	Device response: <KeyPress from None: t=13.333972799940966, value=c, duration=0.06759650004096329>
13.4859 	DATA 	Keypress: e
13.4876 	EXP 	Device response: <KeyPress from None: t=13.475742599926889, value=e, duration=None>
13.5366 	EXP 	Device response: <KeyPress from None: t=13.475742599926889, value=e, duration=0.05930150009226054>
15.0185 	DATA 	Mouse: Left button down, pos=(826,222)
